,filename,levels,openings,fraction_areas,fraction_widths,avg_fraction_widths,fraction_heights,aggregate_fraction_heights,img_widths,img_heights
90,IMG_20180925_145936_HDR.jpg,1,1,0.0038711939102564095,0.11762820512820513,0.11762820512820513,0.06177884615384616,0.06177884615384616,3120,4160
91,IMG_20180925_150006_HDR.jpg,2,9,0.06863450751972387,0.4396634615384615,0.4039663461538461,0.7169871794871795,1.366346153846154,4160,3120
92,IMG_20180925_150027_HDR.jpg,2,10,0.1538369468071992,0.6810897435897436,0.8613782051282052,0.578125,1.04375,3120,4160
93,IMG_20180925_150047_HDR.jpg,1,2,0.011443656003451676,0.11201923076923076,0.11201923076923076,0.1548076923076923,0.2875,4160,3120
94,IMG_20180925_150257_HDR.jpg,2,7,0.1619934587647929,0.3408653846153846,0.4899038461538461,0.6397435897435897,1.7868589743589745,4160,3120
95,IMG_20180925_150314_HDR.jpg,2,9,0.061023868959566074,0.4545673076923077,0.3544471153846154,0.6650641025641025,1.6448717948717948,4160,3120
96,IMG_20180925_150400_HDR.jpg,1,7,0.0762578202046351,0.20192307692307693,0.5820512820512821,0.7487980769230769,1.60625,3120,4160
97,IMG_20180925_150417_HDR.jpg,1,8,0.09286365877712033,0.45352564102564097,0.8320512820512821,0.7586538461538461,1.6355769230769233,3120,4160
98,IMG_20180925_150437_HDR.jpg,1,6,0.026944380239151872,0.4003205128205128,0.5717948717948718,0.3192307692307692,0.5528846153846154,3120,4160
99,IMG_20180925_150525_HDR.jpg,1,9,0.04114490877712031,0.4502403846153846,0.7149038461538462,0.4201923076923077,0.925,4160,3120
100,IMG_20180925_150544_HDR.jpg,1,9,0.08071880393244578,0.5146634615384615,0.6985576923076923,0.5198717948717949,1.5900641025641025,4160,3120
101,IMG_20180925_150624_HDR.jpg,2,5,0.07932592147435898,0.4978365384615385,0.453125,0.30096153846153845,0.5958333333333333,4160,3120
102,IMG_20180925_150920_HDR.jpg,1,5,0.034144130608974366,0.384375,0.4444711538461538,0.4990384615384616,0.5464743589743589,4160,3120
103,IMG_20180925_150936_HDR.jpg,1,3,0.025232256225345168,0.2509615384615385,0.525,0.23413461538461536,0.23413461538461536,3120,4160
104,IMG_20180925_150956_HDR.jpg,2,3,0.060992357001972385,0.4387820512820513,0.3283653846153846,0.4067307692307692,0.4067307692307692,3120,4160
105,IMG_20180925_151057_HDR.jpg,2,7,0.03008016672830375,0.5608974358974359,0.3931089743589744,0.4127403846153846,0.4370192307692308,3120,4160
106,IMG_20180925_151128_HDR.jpg,2,4,0.03075239614151874,0.7439903846153846,0.4710336538461538,0.3490384615384615,0.5064102564102564,4160,3120
107,IMG_20180925_151202_HDR.jpg,1,6,0.11813104813856015,0.7153846153846154,0.9919871794871796,0.5555288461538461,0.7884615384615384,3120,4160
108,IMG_20180925_151214_HDR.jpg,1,1,0.00977074858234714,0.24294871794871795,0.24294871794871795,0.0,0.075,3120,4160
109,IMG_20180925_151247_HDR.jpg,2,3,0.00570824858234714,0.3570512820512821,0.22259615384615386,0.196875,0.36899038461538464,3120,4160
110,IMG_20180925_152644_HDR.jpg,1,1,0.004415526380670612,0.07572115384615384,0.07572115384615384,0.0,0.11217948717948716,4160,3120
111,IMG_20180925_152651_HDR.jpg,1,3,0.03941706730769231,0.39166666666666666,0.4849358974358974,0.11153846153846153,0.3461538461538461,3120,4160
112,IMG_20180925_152658_HDR.jpg,1,2,0.008927206607495068,0.2141025641025641,0.2141025641025641,0.13485576923076922,0.13485576923076922,3120,4160
113,IMG_20180925_152702_HDR.jpg,2,4,0.05869052021696253,0.4706730769230769,0.35336538461538464,0.5288461538461539,0.5391025641025641,4160,3120
114,IMG_20180925_152728_HDR.jpg,2,9,0.06465583394970413,0.7411057692307692,0.6469951923076923,0.8336538461538462,1.325,4160,3120
115,IMG_20180925_152747_HDR.jpg,1,6,0.02901719674556213,0.4070512820512821,0.5298076923076923,0.2682692307692308,0.50625,3120,4160
116,IMG_20180925_152755_HDR.jpg,2,3,0.02800958456607495,0.2915865384615385,0.14579326923076924,0.33044871794871794,0.4413461538461538,4160,3120
117,IMG_20180925_152803_HDR.jpg,1,6,0.03370207716962525,0.2860576923076923,0.3514423076923077,0.4112179487179487,0.9083333333333332,4160,3120
118,IMG_20180925_152829_HDR.jpg,2,3,0.057917360083826426,0.8,0.5137820512820512,0.16153846153846155,0.2278846153846153,3120,4160
119,IMG_20180925_152837_HDR.jpg,3,8,0.15319788584812624,0.5492788461538461,0.3696314102564103,0.5753205128205128,1.4217948717948716,4160,3120
120,IMG_20180925_152843_HDR.jpg,1,0,0.0,0.0,0.0,0.0,0.0,3120,4160
121,IMG_20180925_152902_HDR.jpg,1,9,0.11856990415433925,0.6016826923076923,1.0745192307692308,0.9115384615384616,1.8355769230769232,4160,3120
122,IMG_20180925_152910_HDR.jpg,2,3,0.12785113874506904,0.6870192307692308,0.5257211538461538,0.28205128205128205,0.4961538461538462,4160,3120
123,IMG_20180925_153008_HDR.jpg,2,4,0.019632142196745563,0.2092948717948718,0.2424679487179487,0.2353365384615385,0.2401442307692308,3120,4160
124,IMG_20180925_153020_HDR.jpg,2,7,0.04708290957840237,0.7493589743589744,0.5806089743589744,0.2245192307692308,0.4153846153846154,3120,4160
125,IMG_20180925_153054_HDR.jpg,2,7,0.04591943263067061,0.8471153846153846,0.6844551282051282,0.3235576923076923,0.4235576923076923,3120,4160
126,IMG_20180925_153100_HDR.jpg,1,5,0.03120207716962525,0.5705128205128205,0.6,0.3596153846153846,0.5009615384615385,3120,4160
127,IMG_20180925_153103_HDR.jpg,1,4,0.025215999445266268,0.43974358974358974,0.5535256410256411,0.23149038461538465,0.3384615384615385,3120,4160
128,IMG_20180925_154736_HDR.jpg,2,8,0.08800284301035502,0.5670673076923077,0.5045673076923077,0.6096153846153847,1.169871794871795,4160,3120
129,IMG_20180925_154750.jpg,1,2,0.03758155356262327,0.4305288461538462,0.4305288461538462,0.3971153846153846,0.3971153846153846,4160,3120
130,IMG_20180925_154802_HDR.jpg,1,7,0.09770051312869822,0.4990384615384616,0.8791666666666667,0.5336538461538461,0.9882211538461538,3120,4160
